loss_total,loss_pde,loss_ic,loss_bc
0.5872998717391209,0.01472181355035641,0.4696817033006914,0.004400910068664747
0.9561195785635844,0.010609593210011675,0.794979174232308,0.010809243828121807
0.6326847833868728,0.012009315297847153,0.5309995740621423,0.004163863283549484
4.052828411888147,0.13818260533477947,0.48525289907438446,0.28766624861398654
0.8470015708338301,0.011291623713133334,0.7213164514443486,0.006922700082381481
1.8637922612040212,0.0800191361851554,0.5377484674815708,0.09259481127966733
0.5651010181228734,0.009933554080469573,0.4780411674753705,0.0037392080245155033
1.3299464055965968,0.19586290174841392,0.29939644473017035,0.00512354521243567
0.8354408350824297,0.011686381980048717,0.7188498723195784,0.0058159052862607735
2.1660097507955274,0.1321207799931555,0.42815714322195775,0.10772487076077922
0.4662609336266871,0.00967075364736698,0.38530840033180247,0.0032598765058049696
3.007829445754468,0.1461811975698621,0.31736749110507645,0.19595559668000812
0.49935626816127493,0.010226772292220408,0.41676928152757675,0.003145312517259611
0.7698710949453306,0.024547919429608676,0.3738442600473949,0.027328723774989225
0.3416304433188846,0.01057461160297193,0.23850958141623624,0.005024780388778868
